row_id,fold
5795,3
5796,1
5797,4
5798,3
5799,2
5800,0
5801,2
5802,1
5803,2
5804,0
5805,3
5806,3
5807,0
5808,0
5809,0
5810,3
5811,4
5812,0
5813,2
5814,3
5815,2
5816,4
5817,4
5818,4
5819,4
5820,0
5821,2
5822,3
5823,2
5824,1
5825,0
5826,4
5827,0
5828,2
5829,0
5830,1
5831,1
5832,1
5833,1
5834,2
5835,1
5836,1
5837,4
5838,0
5839,3
5840,2
5841,3
5842,3
5843,3
5844,4
5845,4
5846,0
5847,4
5848,0
5849,4
5850,1
5851,4
5852,4
5853,4
5854,2
5855,1
5856,3
5857,3
5858,4
5859,1
5860,0
5861,2
5862,3
5863,0
5864,3
5865,1
5866,4
5867,0
5868,1
5869,2
5870,0
5871,0
5872,4
5873,4
5874,0
5875,0
5876,1
5877,2
5878,0
5879,4
5880,4
5881,3
5882,0
5883,4
5884,2
5885,4
5886,4
5887,3
5888,1
5889,3
5890,1
5891,3
5892,1
5893,1
5894,3
5895,1
5896,1
5897,3
5898,4
5899,2
5900,2
5901,1
5902,2
5903,3
5904,1
5905,4
5906,1
5907,3
5908,0
5909,0
5910,2
5911,3
5912,2
5913,1
5914,4
5915,2
5916,4
5917,2
5918,0
5919,3
5920,3
5921,3
5922,1
5923,0
5924,2
5925,4
5926,4
5927,1
5928,2
5929,3
5930,1
5931,0
5932,3
5933,2
5934,2
5935,3
5936,0
5937,1
5938,2
5939,3
5940,4
5941,1
5942,0
5943,3
5944,0
5945,4
5946,0
5947,4
5948,0
5949,0
5950,1
5951,4
5952,1
5953,0
5954,1
5955,4
5956,1
5957,2
5958,0
5959,4
5960,1
5961,4
5962,1
5963,3
5964,2
5965,2
5966,4
5967,0
5968,2
5969,1
5970,2
5971,1
5972,1
5973,0
5974,3
5975,4
5976,0
5977,2
5978,4
5979,3
5980,3
5981,2
5982,3
5983,2
5984,0
5985,1
5986,1
5987,1
5988,1
5989,1
5990,0
5991,1
5992,3
5993,2
5994,2
5995,1
5996,4
5997,0
5998,0
5999,3
6000,4
6001,0
6002,3
6003,3
6004,3
6005,2
6006,1
6007,4
6008,4
6009,4
6010,2
6011,4
6012,4
6013,3
6014,4
6015,1
6016,1
6017,2
6018,3
6019,2
6020,1
6021,2
6022,4
6023,2
6024,4
6025,1
6026,4
6027,0
6028,2
6029,0
6030,3
6031,4
6032,0
6033,4
6034,0
6035,1
6036,1
6037,3
6038,2
6039,1
6040,2
6041,4
6042,2
6043,2
6044,3
6045,4
6046,0
6047,2
6048,3
6049,0
6050,2
6051,4
6052,2
6053,4
6054,2
6055,3
6056,2
6057,1
6058,4
6059,0
6060,0
6061,0
6062,3
6063,2
6064,2
6065,0
6066,4
6067,2
6068,1
6069,2
6070,0
6071,2
6072,3
6073,1
6074,0
6075,3
6076,4
6077,3
6078,1
6079,2
6080,0
6081,1
6082,1
6083,0
6084,3
6085,0
6086,4
6087,2
6088,4
6089,4
6090,4
6091,0
6092,0
6093,2
6094,1
6095,2
6096,0
6097,0
6098,0
6099,3
6100,1
6101,2
6102,1
6103,3
6104,1
6105,3
6106,3
6107,1
6108,0
6109,3
6110,4
6111,0
6112,4
6113,0
6114,1
6115,3
6116,1
6117,0
6118,1
6119,3
6120,0
6121,4
6122,4
6123,2
6124,3
6125,3
6126,2
6127,1
6128,2
6129,0
6130,0
6131,2
6132,1
6133,2
6134,4
6135,1
6136,3
6137,2
6138,4
6139,0
6140,2
6141,0
6142,0
6143,3
6144,1
6145,4
6146,1
6147,3
6148,2
6149,1
6150,2
6151,3
6152,0
6153,0
6154,3
6155,2
6156,4
6157,0
6158,2
6159,0
6160,1
6161,0
6162,4
6163,1
6164,2
6165,0
6166,2
6167,2
6168,1
6169,3
6170,3
6171,0
6172,0
6173,0
6174,1
6175,1
6176,1
6177,1
6178,0
6179,2
6180,3
6181,3
6182,0
6183,0
6184,1
6185,4
6186,3
6187,0
6188,2
6189,3
6190,3
6191,0
6192,4
6193,1
6194,4
6195,1
6196,0
6197,4
6198,2
6199,1
6200,4
6201,4
6202,4
6203,2
6204,1
6205,4
6206,2
6207,2
6208,3
6209,3
6210,4
6211,0
6212,4
6213,2
6214,2
6215,4
6216,2
6217,3
6218,0
6219,1
6220,0
6221,1
6222,1
6223,0
6224,4
6225,0
6226,2
6227,0
6228,0
6229,3
6230,1
6231,0
6232,2
6233,4
6234,0
6235,3
6236,4
6237,0
6238,1
6239,2
6240,4
6241,4
6242,0
6243,0
6244,2
6245,3
6246,2
6247,2
6248,3
6249,1
6250,1
6251,2
6252,2
6253,4
6254,2
6255,1
6256,4
6257,4
6258,0
6259,0
6260,2
6261,0
6262,4
6263,0
6264,4
6265,0
6266,0
6267,3
6268,2
6269,0
6270,4
6271,1
6272,3
6273,2
6274,4
6275,1
6276,2
6277,3
6278,3
6279,1
6280,1
6281,4
6282,2
6283,4
6284,3
6285,4
6286,1
6287,1
6288,1
6289,3
6290,2
6291,1
6292,2
6293,4
6294,3
6295,4
6296,2
6297,0
6298,4
6299,2
6300,2
6301,0
6302,3
6303,4
6304,2
6305,2
6306,0
6307,1
6308,2
6309,2
6310,0
6311,0
6312,1
6313,3
6314,1
6315,2
6316,1
6317,4
6318,4
6319,4
6320,3
6321,3
6322,1
6323,2
6324,3
6325,1
6326,3
6327,3
6328,3
6329,2
6330,1
6331,0
6332,3
6333,4
6334,3
6335,1
6336,1
6337,3
6338,1
6339,3
6340,1
6341,4
6342,1
6343,1
6344,1
6345,1
6346,2
6347,2
6348,4
6349,2
6350,3
6351,0
6352,1
6353,3
6354,3
6355,0
6356,3
6357,0
6358,2
6359,0
6360,3
6361,3
6362,2
6363,4
6364,3
6365,1
6366,0
6367,3
6368,3
6369,1
6370,2
6371,1
6372,3
6373,0
6374,4
6375,4
6376,0
6377,0
6378,0
6379,2
6380,1
6381,2
6382,2
6383,1
6384,3
6385,0
6386,0
6387,1
6388,4
6389,3
6390,3
6391,2
6392,3
6393,3
6394,2
6395,2
6396,1
6397,3
6398,2
6399,0
6400,2
6401,1
6402,0
6403,3
6404,1
6405,1
6406,1
6407,4
6408,1
6409,0
6410,0
6411,1
6412,2
6413,0
6414,0
6415,0
6416,0
6417,3
6418,1
6419,2
6420,0
6421,4
6422,0
6423,4
6424,3
6425,1
6426,2
6427,4
6428,3
6429,2
6430,1
6431,4
6432,0
6433,1
6434,3
6435,1
6436,2
6437,4
6438,0
6439,2
6440,2
6441,3
6442,2
6443,2
6444,0
6445,0
6446,1
6447,3
6448,4
6449,4
6450,2
6451,1
6452,3
6453,0
6454,4
6455,4
6456,4
6457,3
6458,0
6459,0
6460,2
6461,0
6462,2
6463,3
6464,3
6465,4
6466,0
6467,2
6468,3
6469,0
6470,4
6471,1
6472,1
6473,1
6474,1
6475,0
6476,4
6477,1
6478,3
6479,1
6480,0
6481,3
6482,4
6483,2
6484,4
6485,4
6486,1
6487,4
6488,0
6489,2
6490,0
6491,0
6492,0
6493,0
6494,3
6495,1
6496,1
6497,1
6498,1
6499,2
6500,4
6501,3
6502,4
6503,4
6504,4
6505,4
6506,4
6507,4
6508,4
6509,3
6510,3
6511,0
6512,2
6513,4
6514,3
6515,1
6516,2
6517,2
6518,0
6519,0
6520,0
6521,2
6522,4
6523,2
6524,3
6525,4
6526,1
6527,0
6528,3
6529,4
6530,2
6531,4
6532,3
6533,1
6534,1
6535,3
6536,0
6537,3
6538,2
6539,1
6540,4
6541,3
6542,4
6543,1
6544,0
6545,4
6546,3
6547,2
6548,1
6549,1
6550,2
6551,1
6552,3
6553,4
6554,2
6555,1
6556,3
6557,4
6558,1
6559,2
6560,0
6561,3
6562,1
6563,0
6564,3
6565,2
6566,1
6567,4
6568,3
6569,1
6570,2
6571,2
6572,4
6573,4
6574,4
6575,2
6576,2
6577,3
6578,2
6579,1
6580,0
6581,4
6582,1
6583,0
6584,3
6585,3
6586,0
6587,3
6588,4
6589,0
6590,0
6591,1
6592,4
6593,4
6594,1
6595,1
6596,4
6597,2
6598,0
6599,4
6600,0
6601,4
6602,2
6603,1
6604,0
6605,4
6606,2
6607,2
6608,0
6609,0
6610,1
6611,1
6612,1
6613,3
6614,3
6615,0
6616,4
6617,1
6618,0
6619,3
6620,0
6621,4
6622,3
6623,2
6624,2
6625,1
6626,2
6627,1
6628,0
6629,3
6630,3
6631,3
6632,1
6633,2
6634,4
6635,3
6636,0
6637,2
6638,4
6639,1
6640,1
6641,3
6642,4
6643,4
6644,1
6645,3
6646,3
6647,0
6648,3
6649,3
6650,0
6651,3
6652,2
6653,3
6654,2
6655,3
6656,2
6657,3
6658,4
6659,3
6660,3
6661,3
6662,4
6663,3
6664,2
6665,3
6666,2
6667,3
6668,2
6669,3
6670,3
6671,1
6672,3
6673,1
6674,4
6675,4
6676,2
6677,2
6678,2
6679,3
6680,4
6681,3
6682,1
6683,2
6684,0
6685,2
6686,2
6687,1
6688,4
6689,0
6690,3
6691,4
6692,3
6693,1
6694,4
6695,4
6696,3
6697,0
6698,4
6699,3
6700,0
6701,0
6702,3
6703,0
6704,2
6705,2
6706,4
6707,1
6708,3
6709,4
6710,4
6711,4
6712,1
6713,3
6714,3
6715,0
6716,4
6717,0
6718,0
6719,2
6720,4
6721,2
6722,4
6723,0
6724,4
6725,0
6726,3
6727,4
6728,1
6729,1
6730,0
6731,3
6732,2
6733,3
6734,0
6735,2
6736,2
6737,3
6738,1
6739,3
6740,0
6741,1
6742,3
6743,1
6744,2
6745,3
6746,3
6747,0
6748,0
6749,4
6750,3
6751,2
6752,4
6753,2
6754,4
6755,3
6756,3
6757,2
6758,2
6759,1
6760,3
6761,1
6762,0
6763,3
6764,4
6765,2
6766,0
6767,3
6768,4
6769,1
6770,2
6771,2
6772,2
6773,0
6774,3
6775,2
6776,1
6777,0
6778,1
6779,1
6780,1
6781,1
6782,3
6783,0
6784,4
6785,2
6786,4
6787,1
6788,2
6789,1
6790,2
6791,4
6792,4
6793,4
6794,1
6795,3
6796,4
6797,2
6798,0
6799,3
6800,3
6801,2
6802,4
6803,4
6804,0
6805,0
6806,4
6807,0
6808,3
6809,1
6810,2
6811,1
6812,2
6813,1
6814,4
6815,2
6816,3
6817,1
6818,0
6819,0
6820,1
6821,3
6822,2
6823,1
6824,3
6825,4
6826,1
6827,2
6828,1
6829,4
6830,2
6831,0
6832,3
6833,0
6834,4
6835,0
6836,0
6837,2
6838,3
6839,3
6840,1
6841,4
6842,2
6843,0
6844,4
6845,3
6846,2
6847,0
6848,4
6849,1
6850,1
6851,1
6852,1
6853,0
6854,0
6855,2
6856,2
6857,2
6858,4
6859,2
6860,4
6861,3
6862,1
6863,2
6864,4
6865,4
6866,2
6867,1
6868,2
6869,4
6870,2
6871,4
6872,1
6873,3
6874,2
6875,4
6876,4
6877,1
6878,3
6879,0
6880,2
6881,4
6882,3
6883,4
6884,1
6885,0
6886,1
6887,4
6888,4
6889,1
6890,4
6891,0
6892,4
6893,1
6894,0
6895,2
6896,1
6897,2
6898,1
6899,0
6900,1
6901,2
6902,0
6903,1
6904,1
6905,4
6906,4
6907,3
6908,1
6909,3
6910,1
6911,2
6912,3
6913,2
6914,3
6915,4
6916,1
6917,4
6918,2
6919,1
6920,2
6921,2
6922,1
6923,0
6924,4
6925,3
6926,3
6927,1
6928,4
6929,3
6930,0
6931,1
6932,4
6933,0
6934,4
6935,0
6936,1
6937,3
6938,4
6939,1
6940,2
6941,1
6942,1
6943,4
6944,0
6945,0
6946,2
6947,2
6948,1
6949,3
6950,1
6951,0
6952,3
6953,2
6954,2
6955,4
6956,0
6957,0
6958,2
6959,1
6960,3
6961,3
6962,3
6963,4
6964,4
6965,4
6966,4
6967,4
6968,1
6969,4
6970,3
6971,1
6972,0
6973,2
6974,0
6975,3
6976,3
6977,1
6978,0
6979,4
6980,4
6981,4
6982,3
6983,3
6984,3
6985,4
6986,1
6987,0
6988,4
6989,3
6990,4
6991,2
6992,4
6993,0
6994,1
6995,4
6996,1
6997,2
6998,3
6999,3
7000,3
7001,3
7002,4
7003,0
7004,0
7005,4
7006,3
7007,3
7008,1
7009,0
7010,1
7011,3
7012,2
7013,0
7014,4
7015,0
7016,4
7017,2
7018,4
7019,3
7020,3
7021,3
7022,4
7023,1
7024,2
7025,2
7026,0
7027,3
7028,1
7029,3
7030,3
7031,3
7032,3
7033,0
7034,1
7035,0
7036,4
7037,0
7038,3
7039,4
7040,3
7041,0
7042,3
7043,3
7044,3
7045,0
7046,4
7047,3
7048,4
7049,2
7050,2
7051,1
7052,1
7053,3
7054,3
7055,2
7056,4
7057,4
7058,0
7059,3
7060,2
7061,1
7062,1
7063,0
7064,4
7065,2
7066,0
7067,0
7068,1
7069,4
7070,2
7071,0
7072,2
7073,0
7074,4
7075,1
7076,0
7077,2
7078,4
7079,4
7080,2
7081,0
7082,2
7083,3
7084,4
7085,2
7086,4
7087,3
7088,0
7089,4
7090,3
7091,2
7092,2
7093,2
7094,0
7095,2
7096,0
7097,0
7098,2
7099,1
7100,2
7101,4
7102,0
7103,0
7104,2
7105,3
7106,0
7107,3
7108,3
7109,0
7110,4
7111,0
7112,0
7113,0
7114,4
7115,3
7116,4
7117,4
7118,0
7119,1
7120,2
7121,3
7122,0
7123,2
7124,4
7125,0
7126,2
7127,2
7128,3
7129,3
7130,1
7131,1
7132,4
7133,0
7134,2
7135,2
7136,0
7137,3
7138,1
7139,3
7140,4
7141,2
7142,2
7143,3
7144,2
7145,4
7146,4
7147,4
7148,1
7149,4
7150,2
7151,4
7152,1
7153,0
7154,1
7155,3
7156,1
7157,2
7158,1
7159,1
7160,3
7161,2
7162,1
7163,0
7164,3
7165,2
7166,2
7167,3
7168,0
7169,3
7170,1
7171,0
7172,1
7173,4
7174,1
7175,3
7176,3
7177,3
7178,0
7179,1
7180,2
7181,0
7182,3
7183,2
7184,4
7185,1
7186,3
7187,3
7188,3
7189,3
7190,3
7191,2
7192,1
7193,4
7194,3
7195,2
7196,4
7197,2
7198,2
7199,0
7200,2
7201,1
7202,0
7203,4
7204,0
7205,4
7206,3
7207,3
7208,2
7209,0
7210,3
7211,1
7212,3
7213,0
7214,0
7215,1
7216,1
7217,2
7218,3
7219,0
7220,0
7221,3
7222,0
7223,4
7224,4
7225,4
7226,2
7227,4
7228,2
7229,4
7230,4
7231,4
7232,3
7233,1
7234,0
7235,1
7236,0
7237,3
7238,2
7239,4
7240,3
7241,3
7242,0
7243,2
7244,1
7245,1
7246,2
7247,2
7248,2
7249,0
7250,3
7251,4
7252,4
7253,0
7254,4
7255,2
7256,0
7257,4
7258,0
7259,1
7260,3
7261,1
7262,1
7263,0
7264,1
7265,1
7266,2
7267,1
7268,3
7269,1
7270,3
7271,0
7272,4
7273,1
7274,3
7275,1
7276,3
7277,0
7278,0
7279,3
7280,1
7281,1
7282,4
7283,0
7284,4
7285,4
7286,1
7287,2
7288,1
7289,1
7290,2
7291,2
7292,2
7293,4
7294,1
7295,2
7296,0
7297,0
7298,2
7299,4
7300,4
7301,3
7302,3
7303,4
7304,4
7305,4
7306,1
7307,0
7308,2
7309,3
7310,0
7311,4
7312,1
7313,3
7314,2
7315,2
7316,0
7317,3
7318,1
7319,4
7320,0
7321,2
7322,0
7323,1
7324,4
7325,4
7326,3
7327,1
7328,0
7329,0
7330,4
7331,4
7332,3
7333,3
7334,2
7335,1
7336,1
7337,1
7338,3
7339,2
7340,1
7341,1
7342,2
7343,1
7344,3
7345,3
7346,1
7347,4
7348,1
7349,1
7350,4
7351,2
7352,2
7353,2
7354,4
7355,2
7356,1
7357,0
7358,0
7359,4
7360,2
7361,1
7362,3
7363,0
7364,1
7365,0
7366,0
7367,4
7368,0
7369,0
7370,4
7371,1
7372,0
7373,1
7374,1
7375,2
7376,2
7377,0
7378,4
7379,2
7380,0
7381,2
7382,2
7383,4
7384,2
7385,3
7386,2
7387,1
7388,2
7389,1
7390,3
7391,0
7392,4
7393,0
7394,2
7395,3
7396,3
7397,0
7398,4
7399,2
7400,0
7401,2
7402,4
7403,4
7404,0
7405,3
7406,2
7407,2
7408,3
7409,2
7410,1
7411,4
7412,1
7413,4
7414,0
7415,0
7416,3
7417,4
7418,3
7419,2
7420,3
7421,2
7422,4
7423,1
7424,3
7425,0
7426,2
7427,3
7428,2
7429,0
7430,4
7431,0
7432,1
7433,2
7434,4
7435,1
7436,3
7437,3
7438,1
7439,3
7440,4
7441,2
7442,4
7443,1
7444,4
7445,4
7446,1
7447,0
7448,0
7449,2
7450,4
7451,4
7452,1
7453,0
7454,1
7455,4
7456,4
7457,0
7458,0
7459,4
7460,3
7461,3
7462,0
7463,3
7464,1
7465,0
7466,0
7467,3
7468,4
7469,3
7470,0
7471,4
7472,2
7473,2
7474,4
7475,1
7476,1
7477,1
7478,0
7479,3
7480,2
7481,0
7482,1
7483,4
7484,4
7485,4
7486,1
7487,0
7488,4
7489,0
7490,2
7491,2
7492,3
7493,4
7494,3
7495,3
7496,1
7497,0
7498,3
7499,2
7500,2
7501,0
7502,1
7503,0
7504,1
7505,2
7506,0
7507,2
7508,4
7509,3
7510,2
7511,3
7512,1
7513,0
7514,3
7515,3
7516,0
7517,0
7518,4
7519,1
7520,2
7521,2
7522,3
7523,3
7524,3
7525,0
7526,1
7527,1
7528,2
7529,0
7530,2
7531,2
7532,2
7533,2
7534,2
7535,3
7536,2
7537,3
7538,2
7539,4
7540,4
7541,2
7542,4
7543,2
7544,4
7545,3
7546,4
7547,0
7548,1
7549,3
7550,3
7551,3
7552,0
7553,0
7554,3
7555,4
7556,0
7557,4
7558,2
7559,3
7560,0
7561,3
7562,2
7563,1
7564,1
7565,2
7566,4
7567,1
7568,4
7569,2
7570,2
7571,0
7572,1
7573,4
7574,4
7575,1
7576,4
7577,0
7578,0
7579,0
7580,0
7581,4
7582,4
7583,1
7584,3
7585,0
7586,0
7587,4
7588,3
7589,2
7590,2
7591,1
7592,3
7593,2
7594,3
7595,3
7596,0
7597,1
7598,4
7599,0
7600,1
7601,0
7602,4
7603,2
7604,1
7605,2
7606,1
7607,2
7608,0
7609,0
7610,1
7611,0
7612,0
7613,1
7614,3
7615,0
7616,1
7617,0
7618,1
7619,4
7620,2
7621,2
7622,4
7623,4
7624,4
7625,2
7626,0
7627,1
7628,2
7629,3
7630,4
7631,4
7632,1
7633,4
7634,2
7635,2
7636,3
7637,1
7638,1
7639,0
7640,1
7641,2
7642,0
7643,3
7644,1
7645,4
7646,4
7647,1
7648,3
7649,2
7650,2
7651,2
7652,1
7653,0
7654,0
7655,4
7656,0
7657,0
7658,3
7659,4
7660,3
7661,3
7662,2
7663,0
7664,0
7665,3
7666,1
7667,4
7668,0
7669,2
7670,4
7671,0
7672,1
7673,3
7674,1
7675,4
7676,1
7677,4
7678,4
7679,0
7680,1
7681,0
7682,2
7683,2
7684,2
7685,4
7686,1
7687,0
7688,0
7689,4
7690,0
7691,3
7692,0
7693,3
7694,3
7695,0
7696,1
7697,2
7698,1
7699,4
7700,3
7701,1
7702,0
7703,1
7704,2
7705,1
7706,3
7707,3
7708,4
7709,2
7710,4
7711,4
7712,0
7713,1
7714,3
7715,4
7716,0
7717,3
7718,3
7719,0
7720,3
7721,4
7722,1
7723,0
7724,1
7725,3
7726,3
7727,3
7728,2
7729,1
7730,0
7731,1
7732,1
7733,3
7734,1
7735,4
7736,3
7737,1
7738,1
7739,2
7740,4
7741,0
7742,0
7743,4
7744,2
7745,2
7746,0
7747,2
7748,0
7749,2
7750,3
7751,1
7752,2
7753,3
7754,4
7755,1
7756,2
7757,3
7758,0
7759,0
7760,0
7761,3
7762,4
7763,3
7764,4
7765,2
7766,4
7767,1
7768,2
7769,1
7770,1
7771,4
7772,3
7773,1
7774,1
7775,4
7776,2
7777,2
7778,1
7779,4
7780,4
7781,1
7782,3
7783,1
7784,3
7785,3
7786,0
7787,0
7788,2
7789,2
7790,1
7791,2
7792,0
7793,3
7794,2
7795,2
7796,2
7797,0
7798,1
7799,0
7800,1
7801,3
7802,0
7803,4
7804,1
7805,1
7806,4
7807,2
7808,1
7809,3
7810,4
7811,0
7812,1
7813,2
7814,4
7815,4
7816,4
7817,3
7818,2
7819,4
7820,2
7821,3
7822,4
7823,4
7824,0
7825,0
7826,4
7827,2
7828,3
7829,4
7830,3
7831,1
7832,2
7833,4
7834,1
7835,3
7836,0
7837,0
7838,2
7839,0
7840,0
7841,4
7842,4
7843,2
7844,4
7845,2
7846,4
7847,1
7848,1
7849,4
7850,4
7851,4
7852,2
7853,3
7854,0
7855,4
7856,1
7857,4
7858,2
7859,4
7860,3
7861,2
7862,4
7863,1
7864,1
7865,1
7866,1
7867,4
7868,0
7869,0
7870,3
7871,2
7872,4
7873,0
7874,4
7875,1
7876,2
7877,1
7878,3
7879,4
7880,3
7881,1
7882,0
7883,2
7884,0
7885,4
7886,2
7887,0
7888,0
7889,1
7890,3
7891,2
7892,2
7893,1
7894,4
7895,0
7896,1
7897,4
7898,2
7899,2
7900,0
7901,3
7902,3
7903,0
7904,3
7905,4
7906,2
7907,4
7908,4
7909,4
7910,2
7911,0
7912,3
7913,4
7914,1
7915,3
7916,0
7917,4
7918,3
7919,2
7920,4
7921,0
7922,3
7923,3
7924,2
7925,4
7926,1
7927,4
7928,3
7929,0
7930,3
7931,1
7932,3
7933,1
7934,4
7935,0
7936,0
7937,0
7938,3
7939,0
7940,0
7941,3
7942,3
7943,3
7944,4
7945,2
7946,3
7947,3
7948,3
7949,2
7950,1
7951,4
7952,4
7953,3
7954,1
7955,0
7956,3
7957,0
7958,3
7959,1
7960,2
7961,2
7962,2
7963,1
7964,4
7965,3
7966,1
7967,0
7968,4
7969,4
7970,3
7971,2
7972,3
7973,1
7974,2
7975,2
7976,4
7977,2
7978,2
7979,3
7980,3
7981,1
7982,0
7983,0
7984,0
7985,2
7986,0
7987,1
7988,3
7989,3
7990,2
7991,0
7992,0
7993,1
7994,1
7995,1
7996,2
7997,2
7998,0
7999,1
8000,2
8001,1
8002,1
8003,2
8004,0
8005,1
8006,4
8007,1
8008,2
8009,1
8010,1
8011,2
8012,1
8013,2
8014,4
8015,4
8016,4
8017,1
8018,2
8019,2
8020,4
8021,1
8022,4
8023,0
8024,1
8025,3
8026,2
8027,3
8028,1
8029,2
8030,4
8031,4
8032,2
8033,3
8034,4
8035,3
8036,4
8037,4
8038,4
8039,2
8040,0
8041,2
8042,4
8043,0
8044,3
8045,4
8046,1
8047,3
8048,2
8049,0
8050,2
8051,4
8052,4
8053,0
8054,4
8055,4
8056,3
8057,1
8058,1
8059,2
8060,3
8061,4
8062,4
8063,2
8064,1
8065,2
8066,4
8067,3
8068,3
8069,1
8070,4
8071,1
8072,4
8073,4
8074,4
8075,3
8076,0
8077,0
8078,0
8079,4
8080,3
8081,3
8082,1
8083,0
8084,0
8085,2
8086,1
8087,2
8088,2
8089,2
8090,3
8091,4
8092,3
8093,4
8094,3
8095,2
8096,4
8097,1
8098,2
8099,4
8100,0
8101,4
8102,3
8103,4
8104,3
8105,1
8106,0
8107,1
8108,0
8109,1
8110,1
8111,2
8112,4
8113,2
8114,4
8115,2
8116,4
8117,3
8118,2
8119,1
8120,4
8121,2
8122,0
8123,0
8124,3
8125,1
8126,4
8127,3
8128,1
8129,0
8130,3
8131,0
8132,1
8133,4
8134,0
8135,1
8136,3
8137,4
8138,0
8139,2
8140,0
8141,3
8142,1
8143,1
8144,1
8145,3
8146,3
8147,0
8148,4
8149,4
8150,4
8151,3
8152,3
8153,0
8154,2
8155,0
8156,3
8157,1
8158,3
8159,0
8160,3
8161,3
8162,3
8163,3
8164,4
8165,3
8166,1
8167,0
8168,4
8169,3
8170,1
8171,2
8172,1
8173,1
8174,4
8175,0
8176,2
8177,0
8178,1
8179,4
8180,4
8181,2
8182,2
8183,1
8184,1
8185,3
8186,0
8187,2
8188,0
8189,3
8190,3
8191,0
8192,4
8193,0
8194,1
8195,0
8196,0
8197,1
8198,1
8199,1
8200,1
8201,4
8202,4
8203,3
8204,3
8205,2
8206,4
8207,3
8208,2
8209,1
8210,4
8211,0
8212,3
8213,2
8214,0
8215,1
8216,2
8217,1
8218,4
8219,3
8220,3
8221,0
8222,0
8223,3
8224,4
8225,4
8226,2
8227,4
8228,4
8229,2
8230,1
8231,4
8232,3
8233,0
8234,1
8235,2
8236,1
8237,2
8238,0
8239,1
8240,4
8241,1
8242,0
8243,1
8244,3
8245,4
8246,0
8247,1
8248,3
8249,4
8250,3
8251,0
8252,4
8253,0
8254,2
8255,0
8256,2
8257,2
8258,4
8259,0
8260,4
8261,2
8262,0
8263,1
8264,2
8265,1
8266,3
8267,4
8268,2
8269,3
8270,1
8271,3
8272,0
8273,3
8274,0
8275,2
8276,2
8277,2
8278,1
8279,3
8280,3
8281,4
8282,1
8283,2
8284,3
8285,4
8286,4
8287,4
8288,3
8289,1
8290,2
8291,0
8292,4
8293,0
8294,0
8295,2
8296,3
8297,4
8298,4
8299,0
8300,1
8301,2
8302,1
8303,1
8304,2
8305,1
8306,1
8307,2
8308,2
8309,0
8310,0
8311,2
8312,1
8313,1
8314,1
8315,1
8316,1
8317,4
8318,3
8319,3
8320,1
8321,0
8322,4
8323,0
8324,2
8325,1
8326,2
8327,0
8328,3
8329,1
8330,4
8331,1
8332,0
8333,0
8334,2
8335,3
8336,0
8337,2
8338,3
8339,1
8340,0
8341,2
8342,2
8343,0
8344,0
8345,3
8346,3
8347,0
8348,1
8349,1
8350,1
8351,1
8352,0
8353,1
8354,4
8355,1
8356,1
8357,4
8358,1
8359,1
8360,0
8361,1
8362,4
8363,4
8364,3
8365,0
8366,1
8367,3
8368,3
8369,3
8370,4
8371,2
8372,1
8373,0
8374,2
8375,2
8376,3
8377,2
8378,4
8379,1
8380,0
8381,1
8382,4
8383,4
8384,3
8385,4
8386,0
8387,1
8388,2
8389,3
8390,1
8391,4
8392,2
8393,2
8394,4
8395,0
8396,3
8397,0
8398,0
8399,0
8400,3
8401,4
8402,0
8403,3
8404,0
8405,3
8406,2
8407,4
8408,2
8409,3
8410,2
8411,1
8412,3
8413,4
8414,0
8415,3
8416,2
8417,4
8418,1
8419,2
8420,3
8421,1
8422,4
8423,3
8424,3
8425,3
8426,4
8427,1
8428,3
8429,1
8430,3
8431,3
8432,0
8433,0
8434,0
8435,1
8436,1
8437,2
8438,0
8439,1
8440,3
8441,3
8442,2
8443,0
8444,2
8445,0
8446,0
8447,0
8448,4
8449,1
8450,3
8451,0
8452,0
8453,2
8454,1
8455,1
8456,1
8457,4
8458,1
8459,4
8460,4
8461,0
8462,2
8463,0
8464,0
8465,4
8466,0
8467,1
8468,2
8469,4
8470,0
8471,2
8472,3
8473,4
8474,2
8475,3
8476,3
8477,4
8478,3
8479,2
8480,0
8481,3
8482,1
8483,0
8484,3
8485,0
8486,0
8487,2
8488,0
8489,1
8490,3
8491,0
8492,1
8493,0
8494,4
8495,2
8496,1
8497,1
8498,3
8499,0
8500,0
8501,4
8502,4
8503,2
8504,3
8505,3
8506,1
8507,0
8508,2
8509,2
8510,1
8511,3
8512,3
8513,4
8514,1
8515,3
8516,4
8517,2
8518,0
8519,2
8520,1
8521,2
8522,0
8523,0
8524,0
8525,1
8526,4
8527,1
8528,3
8529,3
8530,4
8531,4
8532,1
8533,3
8534,3
8535,1
8536,4
8537,2
8538,2
8539,2
8540,4
8541,2
8542,1
8543,4
8544,3
8545,1
8546,0
8547,1
8548,4
8549,4
8550,1
8551,2
8552,2
8553,1
8554,1
8555,1
8556,3
8557,1
8558,4
8559,3
8560,3
8561,1
8562,4
8563,4
8564,4
8565,4
8566,1
8567,0
8568,0
8569,0
8570,0
8571,3
8572,2
8573,3
8574,2
8575,3
8576,1
8577,4
8578,3
8579,0
8580,4
8581,2
8582,1
8583,3
8584,0
8585,3
8586,4
8587,1
8588,4
8589,2
8590,0
8591,2
8592,2
